Wavelength,Intensity
3.982193597578499293e+02,7.334002075195312500e+02
3.987317342209109370e+02,7.278001098632812500e+02
3.992442197505346257e+02,7.339999389648437500e+02
3.997568163467211662e+02,7.417997436523437500e+02
4.002695240094702740e+02,7.321998291015625000e+02
4.007823427387822335e+02,7.469996337890625000e+02
4.012952725346568741e+02,7.517997436523437500e+02
4.018083133970942527e+02,7.453995971679687500e+02
4.023214653260943123e+02,7.243997802734375000e+02
4.028347283216571668e+02,7.269998779296875000e+02
4.033481023837827024e+02,7.258000488281250000e+02
4.038615875124710328e+02,7.402001953125000000e+02
4.043751837077220443e+02,7.190004882812500000e+02
4.048888909695357938e+02,7.266005249023437500e+02
4.054027092979122244e+02,7.382003173828125000e+02
4.059166386928514498e+02,7.392003173828125000e+02
4.064306791543533564e+02,7.410003662109375000e+02
4.069448306824180577e+02,7.246004028320312500e+02
4.074590932770454401e+02,7.222005004882812500e+02
4.079734669382355605e+02,7.194001464843750000e+02
4.084879516659883620e+02,7.593999633789062500e+02
4.090025474603039584e+02,7.504000854492187500e+02
4.095172543211822358e+02,7.444002075195312500e+02
4.100320722486233080e+02,7.510001220703125000e+02
4.105470012426270614e+02,7.954000244140625000e+02
4.110620413031935527e+02,8.330000610351562500e+02
4.115771924303227252e+02,8.268002319335937500e+02
4.120924546240147492e+02,8.088001098632812500e+02
4.126078278842693408e+02,8.248001708984375000e+02
4.131233122110867839e+02,8.795998535156250000e+02
4.136389076044669082e+02,9.306000366210937500e+02
4.141546140644097704e+02,9.434000244140625000e+02
4.146704315909153706e+02,9.168001098632812500e+02
4.151863601839836520e+02,9.170001831054687500e+02
4.157023998436147281e+02,9.674001464843750000e+02
4.162185505698084853e+02,1.033600097656250000e+03
4.167348123625649805e+02,9.950004882812500000e+02
4.172511852218842705e+02,1.040800415039062500e+03
4.177676691477661848e+02,1.093800292968750000e+03
4.182842641402108939e+02,1.116200195312500000e+03
4.188009701992183409e+02,1.120400268554687500e+03
4.193177873247884690e+02,1.135200073242187500e+03
4.198347155169212783e+02,1.176600097656250000e+03
4.203517547756168824e+02,1.223200561523437500e+03
4.208689051008752813e+02,1.225400634765625000e+03
4.213861664926963044e+02,1.251600708007812500e+03
4.219035389510801224e+02,1.277400390625000000e+03
4.224210224760266215e+02,1.299600097656250000e+03
4.229386170675358585e+02,1.344400512695312500e+03
4.234563227256078335e+02,1.394600219726562500e+03
4.239741394502425464e+02,1.434800170898437500e+03
4.244920672414399405e+02,1.437800170898437500e+03
4.250101060992001294e+02,1.412000366210937500e+03
4.255282560235229994e+02,1.453800170898437500e+03
4.260465170144086642e+02,1.474800048828125000e+03
4.265648890718570101e+02,1.472799560546875000e+03
4.270833721958680371e+02,1.482599609375000000e+03
4.276019663864418590e+02,1.540999877929687500e+03
4.281206716435783619e+02,1.605599975585937500e+03
4.286394879672776597e+02,1.642200073242187500e+03
4.291584153575396385e+02,1.627000244140625000e+03
4.296774538143643554e+02,1.653800781250000000e+03
4.301966033377518102e+02,1.709800659179687500e+03
4.307158639277020029e+02,1.771600585937500000e+03
4.312352355842148768e+02,1.825400512695312500e+03
4.317547183072905455e+02,1.854000366210937500e+03
4.322743120969288952e+02,1.888600341796875000e+03
4.327940169531299262e+02,1.914400878906250000e+03
4.333138328758938087e+02,1.919000610351562500e+03
4.338337598652203155e+02,1.977000610351562500e+03
4.343537979211096172e+02,2.041000732421875000e+03
4.348739470435616568e+02,2.070201171875000000e+03
4.353942072325763775e+02,2.082801513671875000e+03
4.359145784881537793e+02,2.116001220703125000e+03
4.364350608102939759e+02,2.199800292968750000e+03
4.369556541989969105e+02,2.277399902343750000e+03
4.374763586542625262e+02,2.301599121093750000e+03
4.379971741760909367e+02,2.367999023437500000e+03
4.385181007644820284e+02,2.449199707031250000e+03
4.390391384194358579e+02,2.521000000000000000e+03
4.395602871409524823e+02,2.581000732421875000e+03
4.400815469290316742e+02,2.668399414062500000e+03
4.406029177836737176e+02,2.762400146484375000e+03
4.411243997048784422e+02,2.847600830078125000e+03
4.416459926926459616e+02,2.873600585937500000e+03
4.421676967469761621e+02,2.934000000000000000e+03
4.426895118678691006e+02,3.026600830078125000e+03
4.432114380553247770e+02,3.101800781250000000e+03
4.437334753093431345e+02,3.167000488281250000e+03
4.442556236299242300e+02,3.223801025390625000e+03
4.447778830170681204e+02,3.269400878906250000e+03
4.453002534707746918e+02,3.302399902343750000e+03
4.458227349910440012e+02,3.357000732421875000e+03
4.463453275778760485e+02,3.382000244140625000e+03
4.468680312312708338e+02,3.413999755859375000e+03
4.473908459512282434e+02,3.424598876953125000e+03
4.479137717377484478e+02,3.447398681640625000e+03
4.484368085908314470e+02,3.457799316406250000e+03
4.489599565104771273e+02,3.434400390625000000e+03
4.494832154966855455e+02,3.417599365234375000e+03
4.500065855494566449e+02,3.376399414062500000e+03
4.505300666687905391e+02,3.375399902343750000e+03
4.510536588546871144e+02,3.293599365234375000e+03
4.515773621071464277e+02,3.152799316406250000e+03
4.521011764261684789e+02,3.041999267578125000e+03
4.526251018117532681e+02,2.988197998046875000e+03
4.531491382639007952e+02,2.901798828125000000e+03
4.536732857826110035e+02,2.816999267578125000e+03
4.541975443678838928e+02,2.657999023437500000e+03
4.547219140197196339e+02,2.611199462890625000e+03
4.552463947381180560e+02,2.522399414062500000e+03
4.557709865230792161e+02,2.425000000000000000e+03
4.562956893746030573e+02,2.324000000000000000e+03
4.568205032926896934e+02,2.212799804687500000e+03
4.573454282773390105e+02,2.109800048828125000e+03
4.578704643285511224e+02,2.054799560546875000e+03
4.583956114463258587e+02,2.017199340820312500e+03
4.589208696306633897e+02,1.941399169921875000e+03
4.594462388815636587e+02,1.870599487304687500e+03
4.599717191990266656e+02,1.777599731445312500e+03
4.604973105830523536e+02,1.729599975585937500e+03
4.610230130336407797e+02,1.692599853515625000e+03
4.615488265507918868e+02,1.650599731445312500e+03
4.620747511345057887e+02,1.630600097656250000e+03
4.626007867847824286e+02,1.609600341796875000e+03
4.631269335016218065e+02,1.562400390625000000e+03
4.636531912850238655e+02,1.494600097656250000e+03
4.641795601349887193e+02,1.445000366210937500e+03
4.647060400515161973e+02,1.427600341796875000e+03
4.652326310346064702e+02,1.411800415039062500e+03
4.657593330842594241e+02,1.395200561523437500e+03
4.662861462004751729e+02,1.383400756835937500e+03
4.668130703832536028e+02,1.390000732421875000e+03
4.673401056325948275e+02,1.368600463867187500e+03
4.678672519484987333e+02,1.334000366210937500e+03
4.683945093309653203e+02,1.298400268554687500e+03
4.689218777799947020e+02,1.270000244140625000e+03
4.694493572955867648e+02,1.263000122070312500e+03
4.699769478777416225e+02,1.268200195312500000e+03
4.705046495264591613e+02,1.288399902343750000e+03
4.710324622417394380e+02,1.283399536132812500e+03
4.715603860235824527e+02,1.282399536132812500e+03
4.720884208719882054e+02,1.276999633789062500e+03
4.726165667869565823e+02,1.252799804687500000e+03
4.731448237684878109e+02,1.229599853515625000e+03
4.736731918165817206e+02,1.212199951171875000e+03
4.742016709312383682e+02,1.220200073242187500e+03
4.747302611124578107e+02,1.225600097656250000e+03
4.752589623602399342e+02,1.229199829101562500e+03
4.757877746745847389e+02,1.226399902343750000e+03
4.763166980554922247e+02,1.225199829101562500e+03
4.768457325029625622e+02,1.212400024414062500e+03
4.773748780169955808e+02,1.219400024414062500e+03
4.779041345975913373e+02,1.226799804687500000e+03
4.784335022447498318e+02,1.229600097656250000e+03
4.789629809584710074e+02,1.238000488281250000e+03
4.794925707387549778e+02,1.228200317382812500e+03
4.800222715856016293e+02,1.223000122070312500e+03
4.805520834990110188e+02,1.225800048828125000e+03
4.810820064789831463e+02,1.230199951171875000e+03
4.816120405255179548e+02,1.244799926757812500e+03
4.821421856386156151e+02,1.273399902343750000e+03
4.826724418182758995e+02,1.303399658203125000e+03
4.832028090644988652e+02,1.308600097656250000e+03
4.837332873772846824e+02,1.348801025390625000e+03
4.842638767566331808e+02,1.360001220703125000e+03
4.847945772025443603e+02,1.371200805664062500e+03
4.853253887150183346e+02,1.368000732421875000e+03
4.858563112940549900e+02,1.368000488281250000e+03
4.863873449396544402e+02,1.379000000000000000e+03
4.869184896518165715e+02,1.420399902343750000e+03
4.874497454305413839e+02,1.463799926757812500e+03
4.879811122758289912e+02,1.455399658203125000e+03
4.885125901876793364e+02,1.500199340820312500e+03
4.890441791660923627e+02,1.566399780273437500e+03
4.895758792110681838e+02,1.596799804687500000e+03
4.901076903226066861e+02,1.604399780273437500e+03
4.906396125007078695e+02,1.630199951171875000e+03
4.911716457453718476e+02,1.672799560546875000e+03
4.917037900565985638e+02,1.727799194335937500e+03
4.922360454343879610e+02,1.759399414062500000e+03
4.927684118787401530e+02,1.783199462890625000e+03
4.933008893896550262e+02,1.826799438476562500e+03
4.938334779671326373e+02,1.871199584960937500e+03
4.943661776111729296e+02,1.922199951171875000e+03
4.948989883217759598e+02,1.977999633789062500e+03
4.954319100989417848e+02,2.021599609375000000e+03
4.959649429426702909e+02,2.060399902343750000e+03
4.964980868529615918e+02,2.018200683593750000e+03
4.970313418298155739e+02,2.096800292968750000e+03
4.975647078732322939e+02,2.183200683593750000e+03
4.980981849832116950e+02,2.237200927734375000e+03
4.986317731597538341e+02,2.271600097656250000e+03
4.991654724028587680e+02,2.303999755859375000e+03
4.996992827125263830e+02,2.358799072265625000e+03
5.002332040887567359e+02,2.384999511718750000e+03
5.007672365315498269e+02,2.419201416015625000e+03
5.013013800409056557e+02,2.513001464843750000e+03
5.018356346168241089e+02,2.572201660156250000e+03
5.023700002593054137e+02,2.567801025390625000e+03
5.029044769683493996e+02,2.601400634765625000e+03
5.034390647439561235e+02,2.705000488281250000e+03
5.039737635861255853e+02,2.775999755859375000e+03
5.045085734948577851e+02,2.793000000000000000e+03
5.050434944701527229e+02,2.776599121093750000e+03
5.055785265120102849e+02,2.853398681640625000e+03
5.061136696204306418e+02,2.949799316406250000e+03
5.066489237954137934e+02,3.010199218750000000e+03
5.071842890369596262e+02,3.080399902343750000e+03
5.077197653450681400e+02,3.158599121093750000e+03
5.082553527197394487e+02,3.243798583984375000e+03
5.087910511609734385e+02,3.290198974609375000e+03
5.093268606687701094e+02,3.327598388671875000e+03
5.098627812431295752e+02,3.415998535156250000e+03
5.103988128840518357e+02,3.485998535156250000e+03
5.109349555915367773e+02,3.526198974609375000e+03
5.114712093655844001e+02,3.592398437500000000e+03
5.120075742061948176e+02,3.714199462890625000e+03
5.125440501133679163e+02,3.808999267578125000e+03
5.130806370871036961e+02,3.845800537109375000e+03
5.136173351274022707e+02,3.892000000000000000e+03
5.141541442342636401e+02,4.008200439453125000e+03
5.146910644076876906e+02,4.092000488281250000e+03
5.152280956476743086e+02,4.126399414062500000e+03
5.157652379542238350e+02,4.196798828125000000e+03
5.163024913273361562e+02,4.311200683593750000e+03
5.168398557670109312e+02,4.396199707031250000e+03
5.173773312732486147e+02,4.411398925781250000e+03
5.179149178460490930e+02,4.523999511718750000e+03
5.184526154854122524e+02,4.670200195312500000e+03
5.189904241913379792e+02,4.757599121093750000e+03
5.195283439638266145e+02,4.769198730468750000e+03
5.200663748028778173e+02,4.872797851562500000e+03
5.206045167084919285e+02,5.020999023437500000e+03
5.211427696806687209e+02,5.136797851562500000e+03
5.216811337194081943e+02,5.225797363281250000e+03
5.222196088247103489e+02,5.260597656250000000e+03
5.227581949965754120e+02,5.357198730468750000e+03
5.232968922350030425e+02,5.485198730468750000e+03
5.238357005399934678e+02,5.594598144531250000e+03
5.243746199115465743e+02,5.706798339843750000e+03
5.249136503496624755e+02,5.819799316406250000e+03
5.254527918543410578e+02,5.919200195312500000e+03
5.259920444255824350e+02,5.978200195312500000e+03
5.265314080633863796e+02,6.066598632812500000e+03
5.270708827677532327e+02,6.178599609375000000e+03
5.276104685386826532e+02,6.290000000000000000e+03
5.281501653761749822e+02,6.363599609375000000e+03
5.286899732802298786e+02,6.436397949218750000e+03
5.292298922508475698e+02,6.554198730468750000e+03
5.297699222880280558e+02,6.625198730468750000e+03
5.303100633917712230e+02,6.655199707031250000e+03
5.308503155620771849e+02,6.737803222656250000e+03
5.313906787989456006e+02,6.853402832031250000e+03
5.319311531023770385e+02,6.991403320312500000e+03
5.324717384723710438e+02,7.085003417968750000e+03
5.330124349089278439e+02,7.148402832031250000e+03
5.335532424120474388e+02,7.236001953125000000e+03
5.340941609817296012e+02,7.329400878906250000e+03
5.346351906179746720e+02,7.394602539062500000e+03
5.351763313207823103e+02,7.409405761718750000e+03
5.357175830901528570e+02,7.554802734375000000e+03
5.362589459260859712e+02,7.645204101562500000e+03
5.368004198285818802e+02,7.702205078125000000e+03
5.373420047976404703e+02,7.708804199218750000e+03
5.378837008332618552e+02,7.829803710937500000e+03
5.384255079354459212e+02,7.910401855468750000e+03
5.389674261041927821e+02,7.962399902343750000e+03
5.395094553395022103e+02,8.008399414062500000e+03
5.400515956413745471e+02,8.118799804687500000e+03
5.405938470098094513e+02,8.170400390625000000e+03
5.411362094448072639e+02,8.204400390625000000e+03
5.416786829463676440e+02,8.188400878906250000e+03
5.422212675144909326e+02,8.285000000000000000e+03
5.427639631491767886e+02,8.320000000000000000e+03
5.433067698504254395e+02,8.370000976562500000e+03
5.438496876182367714e+02,8.360999023437500000e+03
5.443927164526108982e+02,8.397996093750000000e+03
5.449358563535477060e+02,8.391198242187500000e+03
