Wavelength,Intensity
3.596038813277576764e+02,1.551999969482421875e+02
3.601078147320513381e+02,1.539999694824218750e+02
3.606118592029076808e+02,1.717999267578125000e+02
3.611160147403267615e+02,1.769999389648437500e+02
3.616202813443085802e+02,1.753999481201171875e+02
3.621246590148531368e+02,1.647999725341796875e+02
3.626291477519604314e+02,1.619999847412109375e+02
3.631337475556304071e+02,1.663999786376953125e+02
3.636384584258631207e+02,1.459999389648437500e+02
3.641432803626585724e+02,1.373999481201171875e+02
3.646482133660167619e+02,1.339999847412109375e+02
3.651532574359376895e+02,1.218000030517578125e+02
3.656584125724212981e+02,1.249999847412109375e+02
3.661636787754677016e+02,1.323999633789062500e+02
3.666690560450767862e+02,1.283999633789062500e+02
3.671745443812486087e+02,1.255999679565429688e+02
3.676801437839831692e+02,1.528000030517578125e+02
3.681858542532804677e+02,1.288000183105468750e+02
3.686916757891405041e+02,1.274000091552734375e+02
3.691976083915632216e+02,1.106000289916992188e+02
3.697036520605486771e+02,9.680003356933593750e+01
3.702098067960968706e+02,1.022000503540039062e+02
3.707160725982078020e+02,1.012000427246093750e+02
3.712224494668814714e+02,1.134000473022460938e+02
3.717289374021178787e+02,1.290000305175781250e+02
3.722355364039169672e+02,1.373999786376953125e+02
3.727422464722787936e+02,1.357999725341796875e+02
3.732490676072034148e+02,1.269999923706054688e+02
3.737559998086907171e+02,1.241999740600585938e+02
3.742630430767407006e+02,1.389999084472656250e+02
3.747701974113534789e+02,1.497998962402343750e+02
3.752774628125289382e+02,1.541998901367187500e+02
3.757848392802671924e+02,1.301999816894531250e+02
3.762923268145681277e+02,1.198000183105468750e+02
3.767999254154318010e+02,1.242000045776367188e+02
3.773076350828581553e+02,1.303999938964843750e+02
3.778154558168473045e+02,1.220000152587890625e+02
3.783233876173991916e+02,1.060000152587890625e+02
3.788314304845137599e+02,9.680002593994140625e+01
3.793395844181910661e+02,1.042000198364257812e+02
3.798478494184311103e+02,1.441999816894531250e+02
3.803562254852338924e+02,1.349999389648437500e+02
3.808647126185993557e+02,1.411999511718750000e+02
3.813733108185276137e+02,1.522000122070312500e+02
3.818820200850185529e+02,1.739999847412109375e+02
