Wavelength,Intensity
4.338337598652203155e+02,9.780004272460937500e+02
4.343537979211096172e+02,1.055000488281250000e+03
4.348739470435616568e+02,1.136200317382812500e+03
4.353942072325763775e+02,1.220800781250000000e+03
4.359145784881537793e+02,1.324001098632812500e+03
4.364350608102939759e+02,1.444801147460937500e+03
4.369556541989969105e+02,1.503401123046875000e+03
4.374763586542625262e+02,1.675600585937500000e+03
4.379971741760909367e+02,1.830000244140625000e+03
4.385181007644820284e+02,1.981800292968750000e+03
4.390391384194358579e+02,2.111799804687500000e+03
4.395602871409524823e+02,2.308000732421875000e+03
4.400815469290316742e+02,2.532599609375000000e+03
4.406029177836737176e+02,2.770400634765625000e+03
4.411243997048784422e+02,2.964600830078125000e+03
4.416459926926459616e+02,3.217600830078125000e+03
4.421676967469761621e+02,3.490000244140625000e+03
4.426895118678691006e+02,3.726601318359375000e+03
4.432114380553247770e+02,3.975800781250000000e+03
4.437334753093431345e+02,4.365000000000000000e+03
4.442556236299242300e+02,4.786801757812500000e+03
4.447778830170681204e+02,5.126002929687500000e+03
4.453002534707746918e+02,5.346602539062500000e+03
4.458227349910440012e+02,5.741600097656250000e+03
4.463453275778760485e+02,6.165200683593750000e+03
4.468680312312708338e+02,6.622600097656250000e+03
4.473908459512282434e+02,6.976599609375000000e+03
4.479137717377484478e+02,7.335401855468750000e+03
4.484368085908314470e+02,7.711801757812500000e+03
4.489599565104771273e+02,8.087401367187500000e+03
4.494832154966855455e+02,8.403599609375000000e+03
4.500065855494566449e+02,8.776397460937500000e+03
4.505300666687905391e+02,9.098397460937500000e+03
4.510536588546871144e+02,9.403596679687500000e+03
4.515773621071464277e+02,9.553799804687500000e+03
4.521011764261684789e+02,9.692000000000000000e+03
4.526251018117532681e+02,9.891203125000000000e+03
4.531491382639007952e+02,1.002780175781250000e+04
4.536732857826110035e+02,1.004100097656250000e+04
4.541975443678838928e+02,1.003700488281250000e+04
4.547219140197196339e+02,1.007920214843750000e+04
4.552463947381180560e+02,1.006640136718750000e+04
4.557709865230792161e+02,9.968000000000000000e+03
4.562956893746030573e+02,9.875000000000000000e+03
4.568205032926896934e+02,9.761800781250000000e+03
4.573454282773390105e+02,9.569799804687500000e+03
4.578704643285511224e+02,9.388799804687500000e+03
4.583956114463258587e+02,9.151198242187500000e+03
4.589208696306633897e+02,8.951400390625000000e+03
4.594462388815636587e+02,8.683599609375000000e+03
4.599717191990266656e+02,8.391599609375000000e+03
4.604973105830523536e+02,8.120600585937500000e+03
4.610230130336407797e+02,7.860600585937500000e+03
4.615488265507918868e+02,7.518601562500000000e+03
4.620747511345057887e+02,7.220600097656250000e+03
4.626007867847824286e+02,7.001599609375000000e+03
4.631269335016218065e+02,6.747398437500000000e+03
4.636531912850238655e+02,6.383598144531250000e+03
4.641795601349887193e+02,6.044997558593750000e+03
4.647060400515161973e+02,5.788598144531250000e+03
4.652326310346064702e+02,5.549796875000000000e+03
4.657593330842594241e+02,5.299197753906250000e+03
4.662861462004751729e+02,5.108397460937500000e+03
4.668130703832536028e+02,4.860396972656250000e+03
4.673401056325948275e+02,4.735397949218750000e+03
4.678672519484987333e+02,4.493999023437500000e+03
4.683945093309653203e+02,4.258399414062500000e+03
4.689218777799947020e+02,4.101998535156250000e+03
4.694493572955867648e+02,3.974598632812500000e+03
4.699769478777416225e+02,3.818197998046875000e+03
4.705046495264591613e+02,3.677398193359375000e+03
4.710324622417394380e+02,3.562199218750000000e+03
4.715603860235824527e+02,3.454399658203125000e+03
4.720884208719882054e+02,3.307999755859375000e+03
4.726165667869565823e+02,3.124799560546875000e+03
4.731448237684878109e+02,2.955598876953125000e+03
4.736731918165817206e+02,2.870198730468750000e+03
4.742016709312383682e+02,2.794199462890625000e+03
4.747302611124578107e+02,2.697599609375000000e+03
4.752589623602399342e+02,2.558600341796875000e+03
4.757877746745847389e+02,2.482399902343750000e+03
4.763166980554922247e+02,2.363200195312500000e+03
4.768457325029625622e+02,2.249399414062500000e+03
4.773748780169955808e+02,2.157399658203125000e+03
4.779041345975913373e+02,2.089199951171875000e+03
4.784335022447498318e+02,2.002600097656250000e+03
4.789629809584710074e+02,1.948000366210937500e+03
4.794925707387549778e+02,1.835200317382812500e+03
4.800222715856016293e+02,1.784800170898437500e+03
4.805520834990110188e+02,1.702800170898437500e+03
4.810820064789831463e+02,1.607200195312500000e+03
4.816120405255179548e+02,1.515800415039062500e+03
4.821421856386156151e+02,1.452600219726562500e+03
4.826724418182758995e+02,1.402199829101562500e+03
4.832028090644988652e+02,1.362600463867187500e+03
4.837332873772846824e+02,1.320801147460937500e+03
4.842638767566331808e+02,1.286601074218750000e+03
4.847945772025443603e+02,1.220200805664062500e+03
4.853253887150183346e+02,1.164000610351562500e+03
4.858563112940549900e+02,1.101000488281250000e+03
4.863873449396544402e+02,1.047000610351562500e+03
4.869184896518165715e+02,9.944006347656250000e+02
4.874497454305413839e+02,9.588009033203125000e+02
4.879811122758289912e+02,8.980006103515625000e+02
4.885125901876793364e+02,8.762005615234375000e+02
4.890441791660923627e+02,8.474003906250000000e+02
4.895758792110681838e+02,7.954004516601562500e+02
4.901076903226066861e+02,7.336000976562500000e+02
4.906396125007078695e+02,6.902003173828125000e+02
4.911716457453718476e+02,6.408004760742187500e+02
4.917037900565985638e+02,6.372002563476562500e+02
4.922360454343879610e+02,6.337999267578125000e+02
4.927684118787401530e+02,6.128001708984375000e+02
4.933008893896550262e+02,5.920000610351562500e+02
4.938334779671326373e+02,5.608001708984375000e+02
4.943661776111729296e+02,5.336002197265625000e+02
4.948989883217759598e+02,4.864000854492187500e+02
4.954319100989417848e+02,4.344001159667968750e+02
4.959649429426702909e+02,4.115999755859375000e+02
4.964980868529615918e+02,3.797998352050781250e+02
4.970313418298155739e+02,3.977998657226562500e+02
4.975647078732322939e+02,3.901998596191406250e+02
4.980981849832116950e+02,3.411998901367187500e+02
4.986317731597538341e+02,3.220000305175781250e+02
4.991654724028587680e+02,3.222000122070312500e+02
4.996992827125263830e+02,2.957999877929687500e+02
5.002332040887567359e+02,2.811999816894531250e+02
5.007672365315498269e+02,3.014000549316406250e+02
5.013013800409056557e+02,3.014000854492187500e+02
5.018356346168241089e+02,2.712000732421875000e+02
5.023700002593054137e+02,2.388000488281250000e+02
5.029044769683493996e+02,2.276000366210937500e+02
5.034390647439561235e+02,2.298000488281250000e+02
5.039737635861255853e+02,2.112000274658203125e+02
5.045085734948577851e+02,2.006000213623046875e+02
5.050434944701527229e+02,1.725999298095703125e+02
5.055785265120102849e+02,1.623999481201171875e+02
5.061136696204306418e+02,1.759999542236328125e+02
5.066489237954137934e+02,1.905999450683593750e+02
5.071842890369596262e+02,1.937999877929687500e+02
5.077197653450681400e+02,2.063999176025390625e+02
5.082553527197394487e+02,1.995998992919921875e+02
5.087910511609734385e+02,2.001999206542968750e+02
5.093268606687701094e+02,1.437999877929687500e+02
5.098627812431295752e+02,1.549999389648437500e+02
5.103988128840518357e+02,1.827999877929687500e+02
5.109349555915367773e+02,1.695999908447265625e+02
5.114712093655844001e+02,1.418000030517578125e+02
5.120075742061948176e+02,1.503999786376953125e+02
5.125440501133679163e+02,1.673999938964843750e+02
5.130806370871036961e+02,1.636000213623046875e+02
5.136173351274022707e+02,1.944000396728515625e+02
5.141541442342636401e+02,1.832000579833984375e+02
5.146910644076876906e+02,1.850000000000000000e+02
5.152280956476743086e+02,1.632000427246093750e+02
5.157652379542238350e+02,1.585999908447265625e+02
5.163024913273361562e+02,1.719999542236328125e+02
5.168398557670109312e+02,1.847999267578125000e+02
5.173773312732486147e+02,2.111999053955078125e+02
5.179149178460490930e+02,1.501999359130859375e+02
5.184526154854122524e+02,1.607999725341796875e+02
5.189904241913379792e+02,1.540000152587890625e+02
5.195283439638266145e+02,1.492000122070312500e+02
5.200663748028778173e+02,1.573999938964843750e+02
5.206045167084919285e+02,1.644000244140625000e+02
5.211427696806687209e+02,1.818000030517578125e+02
5.216811337194081943e+02,1.958000183105468750e+02
5.222196088247103489e+02,1.715999298095703125e+02
5.227581949965754120e+02,1.731999359130859375e+02
5.232968922350030425e+02,1.899998779296875000e+02
5.238357005399934678e+02,1.881999359130859375e+02
5.243746199115465743e+02,1.813999786376953125e+02
5.249136503496624755e+02,1.761999664306640625e+02
5.254527918543410578e+02,1.818000488281250000e+02
5.259920444255824350e+02,1.872000122070312500e+02
5.265314080633863796e+02,1.738000183105468750e+02
5.270708827677532327e+02,1.834000091552734375e+02
5.276104685386826532e+02,1.758000030517578125e+02
5.281501653761749822e+02,1.397999572753906250e+02
5.286899732802298786e+02,1.236000137329101562e+02
5.292298922508475698e+02,1.262000274658203125e+02
5.297699222880280558e+02,1.224000091552734375e+02
5.303100633917712230e+02,1.246000213623046875e+02
5.308503155620771849e+02,1.479999542236328125e+02
5.313906787989456006e+02,1.189999771118164062e+02
5.319311531023770385e+02,1.083999786376953125e+02
5.324717384723710438e+02,1.087999801635742188e+02
5.330124349089278439e+02,1.325999450683593750e+02
5.335532424120474388e+02,1.529999694824218750e+02
5.340941609817296012e+02,1.588000183105468750e+02
5.346351906179746720e+02,1.630000305175781250e+02
5.351763313207823103e+02,1.401999359130859375e+02
5.357175830901528570e+02,1.425999298095703125e+02
5.362589459260859712e+02,1.619998779296875000e+02
5.368004198285818802e+02,1.419999389648437500e+02
5.373420047976404703e+02,1.371999206542968750e+02
5.378837008332618552e+02,1.405999450683593750e+02
5.384255079354459212e+02,1.399999847412109375e+02
5.389674261041927821e+02,1.469999237060546875e+02
5.395094553395022103e+02,1.519999847412109375e+02
5.400515956413745471e+02,1.449999542236328125e+02
5.405938470098094513e+02,1.607999877929687500e+02
5.411362094448072639e+02,1.481999664306640625e+02
5.416786829463676440e+02,1.451999664306640625e+02
5.422212675144909326e+02,1.433999786376953125e+02
5.427639631491767886e+02,1.313999633789062500e+02
5.433067698504254395e+02,1.641999969482421875e+02
5.438496876182367714e+02,1.787999725341796875e+02
5.443927164526108982e+02,1.608000793457031250e+02
5.449358563535477060e+02,1.400000152587890625e+02
5.454791073210473087e+02,1.428000183105468750e+02
5.460224693551095925e+02,1.544000701904296875e+02
5.465659424557345574e+02,1.686000366210937500e+02
5.471095266229222034e+02,1.570000762939453125e+02
5.476532218566727579e+02,1.584000701904296875e+02
5.481970281569859935e+02,1.870000610351562500e+02
5.487409455238619103e+02,1.824000091552734375e+02
5.492849739573005081e+02,1.698000488281250000e+02
5.498291134573019008e+02,1.704000091552734375e+02
5.503733640238660882e+02,1.450000457763671875e+02
5.509177256569928431e+02,1.372000427246093750e+02
5.514621983566823928e+02,1.340000457763671875e+02
5.520067821229347373e+02,1.474000396728515625e+02
5.525514769557497630e+02,1.540000000000000000e+02
5.530962828551275834e+02,1.567999725341796875e+02
5.536411998210679712e+02,1.625999755859375000e+02
5.541862278535711539e+02,1.678000183105468750e+02
5.547313669526371314e+02,1.611999511718750000e+02
5.552766171182657899e+02,1.413999633789062500e+02
