Wavelength,Intensity
4.683945093309653203e+02,1.355399536132812500e+03
4.689218777799947020e+02,1.284999755859375000e+03
4.694493572955867648e+02,1.211199829101562500e+03
4.699769478777416225e+02,1.172200195312500000e+03
4.705046495264591613e+02,1.153199829101562500e+03
4.710324622417394380e+02,1.106999755859375000e+03
4.715603860235824527e+02,1.057599609375000000e+03
4.720884208719882054e+02,9.832001953125000000e+02
4.726165667869565823e+02,9.089998779296875000e+02
4.731448237684878109e+02,8.806002807617187500e+02
4.736731918165817206e+02,8.604002685546875000e+02
4.742016709312383682e+02,8.242000122070312500e+02
4.747302611124578107e+02,8.057999267578125000e+02
4.752589623602399342e+02,7.635997924804687500e+02
4.757877746745847389e+02,7.593998413085937500e+02
4.763166980554922247e+02,7.558000488281250000e+02
4.768457325029625622e+02,7.399999389648437500e+02
4.773748780169955808e+02,7.255999755859375000e+02
4.779041345975913373e+02,6.980000610351562500e+02
4.784335022447498318e+02,6.728000488281250000e+02
4.789629809584710074e+02,6.421999511718750000e+02
4.794925707387549778e+02,6.695999755859375000e+02
4.800222715856016293e+02,6.957999877929687500e+02
4.805520834990110188e+02,6.939998168945312500e+02
4.810820064789831463e+02,6.777999877929687500e+02
4.816120405255179548e+02,6.522000732421875000e+02
4.821421856386156151e+02,6.138001098632812500e+02
4.826724418182758995e+02,5.828000488281250000e+02
4.832028090644988652e+02,5.604000244140625000e+02
4.837332873772846824e+02,6.133999633789062500e+02
4.842638767566331808e+02,5.905999145507812500e+02
4.847945772025443603e+02,5.673999633789062500e+02
4.853253887150183346e+02,5.504000854492187500e+02
4.858563112940549900e+02,5.630000610351562500e+02
4.863873449396544402e+02,5.727999267578125000e+02
4.869184896518165715e+02,5.758000488281250000e+02
4.874497454305413839e+02,5.594002075195312500e+02
4.879811122758289912e+02,5.873999633789062500e+02
4.885125901876793364e+02,5.868000488281250000e+02
4.890441791660923627e+02,5.841998291015625000e+02
4.895758792110681838e+02,5.715999145507812500e+02
4.901076903226066861e+02,5.469999389648437500e+02
4.906396125007078695e+02,5.175999755859375000e+02
4.911716457453718476e+02,5.304000244140625000e+02
4.917037900565985638e+02,5.395999755859375000e+02
4.922360454343879610e+02,5.479998779296875000e+02
4.927684118787401530e+02,5.398000488281250000e+02
4.933008893896550262e+02,5.235999755859375000e+02
4.938334779671326373e+02,5.600000000000000000e+02
4.943661776111729296e+02,5.934000854492187500e+02
4.948989883217759598e+02,6.089998168945312500e+02
4.954319100989417848e+02,6.045999145507812500e+02
4.959649429426702909e+02,6.026001586914062500e+02
4.964980868529615918e+02,5.770001220703125000e+02
4.970313418298155739e+02,5.914002075195312500e+02
4.975647078732322939e+02,6.013999023437500000e+02
4.980981849832116950e+02,6.209996337890625000e+02
4.986317731597538341e+02,6.074000244140625000e+02
4.991654724028587680e+02,6.001999511718750000e+02
4.996992827125263830e+02,5.938000488281250000e+02
5.002332040887567359e+02,5.846000366210937500e+02
5.007672365315498269e+02,5.929999389648437500e+02
5.013013800409056557e+02,6.274001464843750000e+02
5.018356346168241089e+02,6.340000610351562500e+02
5.023700002593054137e+02,6.069997558593750000e+02
5.029044769683493996e+02,6.207999877929687500e+02
5.034390647439561235e+02,6.573999633789062500e+02
5.039737635861255853e+02,6.935997924804687500e+02
5.045085734948577851e+02,6.859996337890625000e+02
5.050434944701527229e+02,6.604000854492187500e+02
5.055785265120102849e+02,6.630003051757812500e+02
5.061136696204306418e+02,6.682000732421875000e+02
5.066489237954137934e+02,6.782000122070312500e+02
5.071842890369596262e+02,6.868001098632812500e+02
5.077197653450681400e+02,6.874001464843750000e+02
5.082553527197394487e+02,6.586000366210937500e+02
5.087910511609734385e+02,6.462000732421875000e+02
5.093268606687701094e+02,6.807999877929687500e+02
5.098627812431295752e+02,6.596001586914062500e+02
5.103988128840518357e+02,6.693999023437500000e+02
5.109349555915367773e+02,7.115996704101562500e+02
5.114712093655844001e+02,7.275999145507812500e+02
5.120075742061948176e+02,6.935999145507812500e+02
5.125440501133679163e+02,6.879998168945312500e+02
5.130806370871036961e+02,6.832000732421875000e+02
5.136173351274022707e+02,6.808001098632812500e+02
5.141541442342636401e+02,7.071998291015625000e+02
5.146910644076876906e+02,7.129999389648437500e+02
5.152280956476743086e+02,7.095999145507812500e+02
5.157652379542238350e+02,7.089999389648437500e+02
5.163024913273361562e+02,7.070000610351562500e+02
5.168398557670109312e+02,7.106000366210937500e+02
5.173773312732486147e+02,7.126001586914062500e+02
5.179149178460490930e+02,7.312000732421875000e+02
5.184526154854122524e+02,7.808002319335937500e+02
5.189904241913379792e+02,7.846001586914062500e+02
5.195283439638266145e+02,7.581998901367187500e+02
5.200663748028778173e+02,7.617999877929687500e+02
5.206045167084919285e+02,7.848001708984375000e+02
5.211427696806687209e+02,7.766000366210937500e+02
5.216811337194081943e+02,7.510000000000000000e+02
5.222196088247103489e+02,7.776000976562500000e+02
5.227581949965754120e+02,8.132001342773437500e+02
5.232968922350030425e+02,8.643997192382812500e+02
5.238357005399934678e+02,8.689993286132812500e+02
5.243746199115465743e+02,8.409996948242187500e+02
5.249136503496624755e+02,8.259999389648437500e+02
5.254527918543410578e+02,8.270001220703125000e+02
5.259920444255824350e+02,8.285999755859375000e+02
5.265314080633863796e+02,7.910001220703125000e+02
5.270708827677532327e+02,8.188002319335937500e+02
5.276104685386826532e+02,8.373997192382812500e+02
5.281501653761749822e+02,8.562001953125000000e+02
5.286899732802298786e+02,8.405999145507812500e+02
5.292298922508475698e+02,8.212000732421875000e+02
5.297699222880280558e+02,8.085997924804687500e+02
5.303100633917712230e+02,8.088002319335937500e+02
5.308503155620771849e+02,8.378001098632812500e+02
5.313906787989456006e+02,8.356000366210937500e+02
5.319311531023770385e+02,8.211998901367187500e+02
5.324717384723710438e+02,8.033999633789062500e+02
5.330124349089278439e+02,8.305997314453125000e+02
5.335532424120474388e+02,8.394000244140625000e+02
5.340941609817296012e+02,8.334002075195312500e+02
5.346351906179746720e+02,8.218001098632812500e+02
5.351763313207823103e+02,8.263999023437500000e+02
5.357175830901528570e+02,8.713999633789062500e+02
5.362589459260859712e+02,8.680000000000000000e+02
5.368004198285818802e+02,8.125997924804687500e+02
5.373420047976404703e+02,7.804000244140625000e+02
5.378837008332618552e+02,7.879999389648437500e+02
5.384255079354459212e+02,7.739998168945312500e+02
5.389674261041927821e+02,7.619997558593750000e+02
5.395094553395022103e+02,7.407999267578125000e+02
5.400515956413745471e+02,7.833999633789062500e+02
5.405938470098094513e+02,7.872000732421875000e+02
5.411362094448072639e+02,7.700000000000000000e+02
5.416786829463676440e+02,7.533999633789062500e+02
5.422212675144909326e+02,7.579999389648437500e+02
5.427639631491767886e+02,7.530000610351562500e+02
5.433067698504254395e+02,7.419998168945312500e+02
5.438496876182367714e+02,7.170001220703125000e+02
5.443927164526108982e+02,6.928001098632812500e+02
5.449358563535477060e+02,6.879998779296875000e+02
5.454791073210473087e+02,7.463997192382812500e+02
5.460224693551095925e+02,7.399995727539062500e+02
5.465659424557345574e+02,6.934000244140625000e+02
5.471095266229222034e+02,6.766000976562500000e+02
5.476532218566727579e+02,6.991998901367187500e+02
5.481970281569859935e+02,7.016001586914062500e+02
5.487409455238619103e+02,6.855997924804687500e+02
5.492849739573005081e+02,6.898001708984375000e+02
5.498291134573019008e+02,6.912001342773437500e+02
5.503733640238660882e+02,6.500002441406250000e+02
5.509177256569928431e+02,5.945999145507812500e+02
5.514621983566823928e+02,6.045997924804687500e+02
5.520067821229347373e+02,6.426000366210937500e+02
5.525514769557497630e+02,6.225997314453125000e+02
5.530962828551275834e+02,6.047999267578125000e+02
5.536411998210679712e+02,5.935998535156250000e+02
5.541862278535711539e+02,6.195996093750000000e+02
5.547313669526371314e+02,6.281997680664062500e+02
